#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
783491|2012-05-20T13:18:01.770000|44.8135|11.4407|3.4|REMO-INGV||||Mw|4.9|--|2 km SW Mirabello (FE)
783561|2012-05-20T13:21:05.310000|44.8332|11.3513|8.3|REMO-INGV||||ML|4.1|--|4 km E Finale Emilia (MO)
786001|2012-05-20T17:37:14.140000|44.8653|11.305|5.4|REMO-INGV||||Mw|4.2|--|4 km N Finale Emilia (MO)
786031|2012-05-20T17:38:14.380000|44.8798|11.2532|3.7|REMO-INGV||||ML|4.6|--|6 km NW Finale Emilia (MO)
793641|2012-05-21T16:37:31.360000|44.8657|11.3055|3.6|REMO-INGV||||ML|4.1|--|4 km N Finale Emilia (MO)
833261|2012-05-28T01:06:26.830000|39.8692|16.1022|8.3|BULLETIN-INGV||||Mw|4.3|--|4 km NW Morano Calabro (CS)
841091|2012-05-29T07:00:02.880000|44.8417|11.0657|8.1|REMO-INGV||||Mw|5.6|--|1 km SW Medolla (MO)
841231|2012-05-29T07:07:20.910000|44.8463|10.9902|3.5|REMO-INGV||||ML|4.0|--|3 km W Cavezzo (MO)
844031|2012-05-29T08:25:51.480000|44.8647|10.9475|7.9|REMO-INGV||||ML|5.0|--|5 km SE Novi di Modena (MO)
844021|2012-05-29T08:27:22.650000|44.8832|11.0415|6.0|REMO-INGV||||ML|4.6|--|2 km W Mirandola (MO)
844401|2012-05-29T08:40:57.440000|44.8695|10.9663|4.1|REMO-INGV||||Mw|4.1|--|4 km SW San Possidonio (MO)
844451|2012-05-29T08:41:42.330000|44.8772|10.9465|6.5|REMO-INGV||||ML|4.1|--|4 km E Novi di Modena (MO)
845561|2012-05-29T09:29:37.090000|44.8835|11.0023|6.4|REMO-INGV||||ML|4.1|--|1 km SE San Possidonio (MO)
846551|2012-05-29T10:03:25.760000|44.857|11.1007|2.5|REMO-INGV||||ML|4.0|--|2 km E Medolla (MO)
847781|2012-05-29T10:55:56.550000|44.8652|10.9795|4.4|REMO-INGV||||Mw|5.3|--|3 km SW San Possidonio (MO)
847921|2012-05-29T11:00:01.680000|44.8558|10.941|8.7|REMO-INGV||||ML|5.0|--|5 km SE Novi di Modena (MO)
847911|2012-05-29T11:00:22.990000|44.866|10.9763|7.2|BULLETIN-INGV||||ML|5.1|--|3 km SW San Possidonio (MO)
848071|2012-05-29T11:07:04.630000|44.893|11.0333|8.0|REMO-INGV||||ML|4.0|--|3 km W Mirandola (MO)
908231|2012-06-03T19:20:43.390000|44.886|10.9502|8.7|REMO-INGV||||Mw|4.7|--|4 km W San Possidonio (MO)
925601|2012-06-06T04:08:31.410000|44.3995|12.3222|31.1|BULLETIN-INGV||||Mw|4.0|--|Costa Ravennate (Ravenna)
932261|2012-06-07T10:17:15.430000|41.3483|20.8057|10.0|BULLETIN-INGV||||ML|4.7|--|Macedonia [Land]
941041|2012-06-09T02:04:56.600000|46.1803|12.4882|6.9|BULLETIN-INGV||||Mw|4.0|--|6 km W Barcis (PN)
984931|2012-06-18T22:09:56.890000|39.7957|6.7183|8.9|BULLETIN-INGV||||ML|4.2|--|Mare di Sardegna (MARE)
1044341|2012-07-04T11:12:09.930000|37.4747|16.7988|38.4|BULLETIN-INGV||||Mw|4.5|--|Mar Ionio Meridionale (MARE)
1044741|2012-07-04T13:27:13.690000|38.4152|15.1597|175.0|BULLETIN-INGV||||ML|4.1|--|Isole Eolie (Messina)
1126491|2012-07-27T23:12:22.210000|44.2405|18.0015|10.0|BULLETIN-INGV||||ML|4.8|--|Bosnia and Herz. [Land]
1133491|2012-07-30T09:01:17.370000|44.233|17.9577|10.0|BULLETIN-INGV||||ML|4.6|--|Bosnia and Herz. [Land]
1172641|2012-08-10T19:07:12.340000|39.2153|20.8157|10.0|BULLETIN-INGV||||ML|4.1|--|Greece [Land]
1177001|2012-08-12T01:21:36.800000|41.7267|16.2543|29.1|BULLETIN-INGV||||ML|4.2|--|Costa Garganica (Foggia)
1181361|2012-08-13T07:30:51.890000|38.528|13.7277|26.8|BULLETIN-INGV||||ML|4.1|--|Tirreno Meridionale (MARE)
1242871|2012-08-28T23:12:15.470000|38.2052|15.7282|48.9|BULLETIN-INGV||||Mw|4.5|--|1 km SW San Roberto (RC)
1335371|2012-09-27T01:08:22.650000|41.1763|14.9208|10.3|BULLETIN-INGV||||Mw|4.2|--|2 km W Sant'Arcangelo Trimonte (BN)
1342531|2012-09-29T00:39:43.440000|38.4917|14.8245|250.1|BULLETIN-INGV||||ML|4.2|--|Isole Eolie (Messina)
1361241|2012-10-03T14:41:29.360000|44.7828|9.6703|23.8|BULLETIN-INGV||||Mw|4.3|--|5 km E Bettola (PC)
1407691|2012-10-16T15:10:57.750000|39.6702|15.7417|275.5|BULLETIN-INGV||||ML|4.6|--|Costa Calabra nord-occidentale (Cosenza)
1436611|2012-10-25T23:05:24.730000|39.8747|16.0158|9.7|BULLETIN-INGV||||ML|5.0|--|3 km SE Mormanno (CS)
1525511|2012-11-12T23:18:41.970000|42.5318|18.9892|10.0|BULLETIN-INGV||||ML|4.6|--|Montenegro [Land]
1526471|2012-11-13T07:06:33.340000|38.2345|15.8543|78.4|BULLETIN-INGV||||ML|4.4|--|3 km S Sant'Eufemia d'Aspromonte (RC)
1528951|2012-11-13T23:24:09.680000|42.5223|18.9612|10.0|BULLETIN-INGV||||ML|4.5|--|Montenegro [Land]
1552581|2012-11-22T09:10:41.530000|37.8012|14.9603|24.4|BULLETIN-INGV||||ML|4.1|--|9 km S Randazzo (CT)
1554341|2012-11-22T11:25:51.670000|37.8008|14.963|27.3|BULLETIN-INGV||||ML|4.1|--|9 km S Randazzo (CT)
1585961|2012-12-03T04:36:00.660000|46.1903|14.7847|7.3|BULLETIN-INGV||||ML|4.1|--|Slovenia (SLOVENIA)
1589621|2012-12-05T01:18:20.290000|42.9153|13.6617|17.5|BULLETIN-INGV||||ML|4.0|--|2 km N Appignano del Tronto (AP)
1607291|2012-12-13T21:39:27.470000|41.1323|19.6553|10.0|BULLETIN-INGV||||ML|4.0|--|Costa Albanese settentrionale (ALBANIA)
1651411|2013-01-03T08:39:14.000000|34.14|25.07|40.0|AGENDA-INGV||||mb|4.5|--|Crete, Greece [Sea: Greece]
1653691|2013-01-04T07:50:06.080000|37.8787|14.7195|15.1|BULLETIN-INGV||||ML|4.3|--|4 km NE San Teodoro (ME)
1667271|2013-01-08T14:16:09.000000|39.64|25.55|11.0|AGENDA-INGV||||Mw|5.8|--|Greece [Sea]
1687611|2013-01-17T13:21:53.000000|43.78|16.55|5.0|AGENDA-INGV||||ML|4.2|--|Croatia [Land]
1687921|2013-01-17T21:17:34.000000|30.61|31.9|10.0|AGENDA-INGV||||Mb|4.8|--|Egypt
1697041|2013-01-25T14:48:18.270000|44.1643|10.4458|19.8|BULLETIN-INGV||||Mw|4.8|--|3 km NE Castiglione di Garfagnana (LU)
1715181|2013-01-31T08:04:09.220000|39.778|19.8673|18.3|BULLETIN-INGV||||ML|4.0|--|Confine Grecia-Albania (GRECIA, ALBANIA)
1720291|2013-02-02T13:35:34.280000|46.4622|14.6327|10.0|BULLETIN-INGV||||ML|4.4|--|Confine Austri-Slovenia (AUSTRIA, SLOVENIA)
1723191|2013-02-04T04:29:49.000000|43.76|16.45|10.0|AGENDA-INGV||||ML|4.3|--|Croatia [Land]
1744261|2013-02-16T21:16:09.290000|41.7143|13.5697|17.1|BULLETIN-INGV||||Mw|4.8|--|4 km W Sora (FR)
1756351|2013-02-21T05:54:39.100000|37.7313|21.4852|115.1|SURVEY-INGV||||ML|4.5|--|Costa Occidentale Peloponneso (GRECIA)
1818071|2013-03-24T15:47:21.950000|37.7075|16.4712|38.2|BULLETIN-INGV||||Mw|4.4|--|Mar Ionio Settentrionale (MARE)
1833181|2013-03-31T16:28:10.000000|36.02|24.31|70.0|AGENDA-INGV||||mb|4.3|--|Southern Greece [Sea: Greece]
1845991|2013-04-06T11:26:08.000000|34.73|24.02|40.0|AGENDA-INGV||||mb|5.2|--|Crete, Greece [Sea: Greece]
1862241|2013-04-13T10:43:39.000000|36.65|21.28|8.0|AGENDA-INGV||||ML|4.0|--|Mar Ionio Meridionale (MARE)
1879711|2013-04-19T02:37:40.000000|36.58|26.5|130.0|AGENDA-INGV||||ML|4.2|--|Dodecanese Islands, Greece [Sea: Greece]
1958761|2013-04-28T16:31:03.000000|37.43|22.7|10.0|AGENDA-INGV||||mb|4.7|--|Southern Greece [Land: Greece]
2031301|2013-05-11T04:42:38.140000|32.7808|12.5368|20.0|SURVEY-INGV||||ML|4.7|--|Near coast of Libya [Land: Libya]
2083451|2013-05-23T14:09:05.000000|38.66|20.452|2.0|AGENDA-INGV||||Mw|4.4|--|Costa Greca Ionica (GRECIA)
2114881|2013-06-06T11:53:46.000000|36.71|21.75|40.0|AGENDA-INGV||||mb|5.0|--|Costa Occidentale Peloponneso (GRECIA)
2138101|2013-06-15T16:11:03.000000|34.43|25.04|26.0|AGENDA-INGV||||Mw|5.8|--|Crete, Greece [Sea: Greece]
2140581|2013-06-16T20:05:00.000000|45.78|14.83|10.0|AGENDA-INGV||||ML|4.2|--|Slovenia (SLOVENIA)
2140821|2013-06-16T21:39:28.000000|34.26|24.96|10.0|AGENDA-INGV||||mb|5.9|--|Crete, Greece [Sea: Greece]
2144521|2013-06-18T22:27:09.000000|34.23|25|45.0|AGENDA-INGV||||mb|4.3|--|Crete, Greece [Sea: Greece]
2151711|2013-06-21T10:33:56.980000|44.1308|10.1357|7.0|BULLETIN-INGV||||Mw|5.1|--|7 km NE Carrara (MS)
2153751|2013-06-21T12:12:39.660000|44.1625|10.1348|8.1|BULLETIN-INGV||||Mw|4.0|--|6 km SW Casola in Lunigiana (MS)
2169981|2013-06-22T08:41:08.000000|40.21|19.58|10.0|AGENDA-INGV||||Mw|4.1|--|Costa Albanese meridionale (ALBANIA)
2181341|2013-06-23T15:01:33.860000|44.1683|10.2008|9.2|BULLETIN-INGV||||Mw|4.4|--|1 km W Minucciano (LU)
2243071|2013-06-30T14:40:08.480000|44.1595|10.1867|6.1|BULLETIN-INGV||||Mw|4.5|--|2 km SW Minucciano (LU)
2274601|2013-07-03T13:28:24.570000|40.3738|21.8733|10.0|SURVEY-INGV||||ML|4.9|--|Greece
2313261|2013-07-11T04:32:20.940000|43.8162|12.0552|8.5|BULLETIN-INGV||||Mw|4.0|--|4 km E Verghereto (FC)
2367191|2013-07-21T01:32:24.240000|43.5088|13.7225|7.9|BULLETIN-INGV||||Mw|4.9|--|Costa Marchigiana Maceratese (Macerata)
2368131|2013-07-21T03:07:24.440000|43.5028|13.7152|8.6|BULLETIN-INGV||||ML|4.0|--|Costa Marchigiana Maceratese (Macerata)
2398441|2013-07-30T12:58:33.000000|45.14|15.08|20.0|AGENDA-INGV||||Mw|4.2|--|Costa Croata Settentrionale (CROAZIA)
2400691|2013-07-31T10:36:23.000000|36.72|21.58|55.2|AGENDA-INGV||||mb|4.4|--|Costa Occidentale Peloponneso (GRECIA)
2420411|2013-08-07T09:06:51.000000|38.7|22.68|10.0|AGENDA-INGV||||mb|5.1|--|Greece
2428181|2013-08-09T04:19:24.000000|39.33|20.38|5.0|AGENDA-INGV||||mb|4.5|--|Greece [Land]
2435431|2013-08-11T17:23:21.000000|33.757|27.716|60.0|AGENDA-INGV||||mb|4.4|--|Greece [Sea]
2447791|2013-08-15T23:04:58.470000|38.1627|14.9137|25.6|BULLETIN-INGV||||Mw|4.4|--|2 km SE Gioiosa Marea (ME)
2447831|2013-08-15T23:06:51.200000|38.1627|14.9138|24.8|BULLETIN-INGV||||ML|4.2|--|2 km SE Gioiosa Marea (ME)
2476111|2013-08-22T06:44:51.580000|43.5392|13.7238|8.9|BULLETIN-INGV||||Mw|4.2|--|Costa Marchigiana Anconetana (Ancona)
2484671|2013-08-24T17:18:18.770000|36.7135|15.0773|8.7|BULLETIN-INGV||||ML|4.0|--|2 km W Pachino (SR)
2528751|2013-09-02T01:14:13.440000|39.5792|15.2467|323.2|BULLETIN-INGV||||ML|4.3|--|Tirreno Meridionale (MARE)
2549731|2013-09-08T04:59:30.000000|34.83|25.08|2.0|AGENDA-INGV||||mb|5.0|--|Crete, Greece [Sea: Greece]
2555171|2013-09-09T17:35:00.000000|38.03|20.78|10.0|AGENDA-INGV||||mb|4.5|--|Costa Greca Ionica (GRECIA)
2575241|2013-09-16T14:42:41.000000|38.74|22.75|10.0|AGENDA-INGV||||Mw|4.6|--|Greece
2575251|2013-09-16T15:01:16.000000|38.75|22.8|10.0|AGENDA-INGV||||Mw|5.3|--|Greece
2636691|2013-10-06T01:37:20.000000|45.74|26.55|114.0|AGENDA-INGV||||mb|5.4|--|Romania
2653131|2013-10-12T13:11:53.000000|35.52|23.28|52.0|AGENDA-INGV||||mb|6.4|--|Crete, Greece [Sea: Greece]
2662681|2013-10-15T19:33:12.000000|45.63|26.59|150.0|AGENDA-INGV||||mb|4.8|--|Romania
2662781|2013-10-15T20:25:46.000000|34.93|26.2|27.0|AGENDA-INGV||||mb|4.1|--|Crete, Greece [Sea: Greece]
2743251|2013-11-12T18:09:27.000000|38.902|23.09|10.0|AGENDA-INGV||||ML|4.8|--|Greece
2751961|2013-11-18T07:58:41.050000|43.6482|16.9502|8.1|BULLETIN-INGV||||ML|4.8|--|Bosnia and Herz. [Land]
2757291|2013-11-21T09:53:05.000000|47.72|-3.01|10.0|AGENDA-INGV||||ML|4.5|--|France
2778501|2013-12-03T16:06:14.000000|35.52|27.11|10.0|AGENDA-INGV||||ML|4.2|--|Dodecanese Islands, Greece [Land: Greece]
2778841|2013-12-03T21:19:14.740000|37.7402|20.9658|49.3|SURVEY-INGV||||ML|4.1|--|Costa Greca Ionica (GRECIA)
2788381|2013-12-08T17:31:57.000000|36.55|31.25|85.0|AGENDA-INGV||||mb|5.0|--|Turkey [Sea]
2794701|2013-12-11T13:00:54.000000|38.99|22.28|16.0|AGENDA-INGV||||Mw|4.3|--|Greece
2867741|2013-12-28T15:21:06.000000|36.02|31.32|65.0|AGENDA-INGV||||mb|5.9|--|Turkey [Sea]
2871391|2013-12-29T06:54:58.890000|43.0538|17.2092|10.0|SURVEY-INGV||||Mw|4.0|--|Costa Croata meridionale (CROAZIA)
2874261|2013-12-29T17:08:43.230000|41.3952|14.4342|20.4|BULLETIN-INGV||||Mw|5.0|--|5 km E San Gregorio Matese (CE)
2984371|2014-01-20T06:00:15.000000|41.27|19.46|10.0|AGENDA-INGV||||ML|4.5|--|Costa Albanese settentrionale (ALBANIA)
2984381|2014-01-20T06:26:52.000000|41.25|19.58|10.0|AGENDA-INGV||||ML|4.1|--|Costa Albanese settentrionale (ALBANIA)
2984451|2014-01-20T07:12:40.010000|41.367|14.4518|17.2|BULLETIN-INGV||||Mw|4.2|--|6 km NE San Potito Sannitico (CE)
3011761|2014-01-26T13:55:44.000000|38.23|20.48|10.0|AGENDA-INGV||||Mw|6.3|--|Costa Greca Ionica (GRECIA)
3011701|2014-01-26T14:08:39.850000|38.2087|20.4337|10.0|SURVEY-INGV||||ML|4.4|--|Costa Greca Ionica (GRECIA)
3011811|2014-01-26T14:24:04.510000|38.1552|20.3228|10.0|SURVEY-INGV||||ML|4.3|--|Costa Greca Ionica (GRECIA)
3012031|2014-01-26T14:59:26.940000|38.3987|20.3047|10.0|SURVEY-INGV||||Mw|4.2|--|Costa Greca Ionica (GRECIA)
3013261|2014-01-26T18:45:07.620000|38.205|20.3582|10.0|SURVEY-INGV||||Mw|5.1|--|Costa Greca Ionica (GRECIA)
3013601|2014-01-26T19:12:04.360000|38.1565|20.3597|7.7|SURVEY-INGV||||Mw|4.3|--|Costa Greca Ionica (GRECIA)
3014241|2014-01-26T21:15:35.500000|38.1092|20.3237|12.2|SURVEY-INGV||||Mw|4.6|--|Costa Greca Ionica (GRECIA)
3015151|2014-01-26T23:06:55.000000|38.2|20.31|2.0|AGENDA-INGV||||mb|4.2|--|Costa Greca Ionica (GRECIA)
3017341|2014-01-27T09:47:38.960000|38.0862|20.4037|22.6|SURVEY-INGV||||Mw|4.2|--|Costa Greca Ionica (GRECIA)
3018401|2014-01-27T13:05:54.000000|38.3|20.4|33.0|AGENDA-INGV||||mb|4.7|--|Costa Greca Ionica (GRECIA)
3021971|2014-01-28T05:12:54.470000|38.1883|20.429|20.0|SURVEY-INGV||||ML|4.4|--|Costa Greca Ionica (GRECIA)
3024391|2014-01-28T19:12:00.000000|38.39|20.21|5.0|AGENDA-INGV||||mb|4.0|--|Costa Greca Ionica (GRECIA)
3025051|2014-01-28T22:22:42.000000|38.45|20.34|40.0|AGENDA-INGV||||ML|4.3|--|Costa Greca Ionica (GRECIA)
3029451|2014-01-29T21:04:00.000000|37.2|21.69|20.0|AGENDA-INGV||||mb|4.6|--|Costa Occidentale Peloponneso (GRECIA)
3035941|2014-01-31T12:45:42.000000|38.42|20.35|10.0|AGENDA-INGV||||Mw|4.4|--|Costa Greca Ionica (GRECIA)
3039311|2014-02-01T16:33:40.000000|38.21|20.36|2.0|AGENDA-INGV||||mb|5.0|--|Costa Greca Ionica (GRECIA)
3043521|2014-02-03T03:08:46.000000|38.29|20.31|10.0|AGENDA-INGV||||Mw|6.1|--|Costa Greca Ionica (GRECIA)
3050831|2014-02-04T22:49:02.000000|38.31|22.01|1.0|AGENDA-INGV||||mb|4.4|--|Greece
3056711|2014-02-06T18:05:51.180000|38.195|20.4168|30.5|SURVEY-INGV||||ML|4.0|--|Costa Greca Ionica (GRECIA)
3057021|2014-02-06T19:20:59.340000|38.1197|20.339|6.4|SURVEY-INGV||||ML|4.6|--|Costa Greca Ionica (GRECIA)
3058011|2014-02-07T01:21:55.000000|38.34|21.59|10.0|AGENDA-INGV||||Mw|4.2|--|Greece [Sea]
3068121|2014-02-09T04:34:04.530000|38.0198|20.3127|10.0|SURVEY-INGV||||ML|4.0|--|Costa Greca Ionica (GRECIA)
3068891|2014-02-09T08:23:02.000000|38.28|20.29|10.0|AGENDA-INGV||||Mw|4.5|--|Costa Greca Ionica (GRECIA)
3085511|2014-02-14T03:38:01.000000|38.26|20.29|10.0|SURVEY-INGV-CSEM||||mb|4.7|--|Costa Greca Ionica (GRECIA)
3089831|2014-02-15T07:31:17.800000|38.34|20.28|2.0|SURVEY-INGV-CSEM||||mb|4.9|--|Costa Greca Ionica (GRECIA)
3165371|2014-03-05T12:49:21.600000|38.159|20.272|10.0|SURVEY-INGV-CSEM||||mb|4.8|--|Costa Greca Ionica (GRECIA)
3193001|2014-03-13T17:31:59.480000|45.673|14.8955|8.3|BULLETIN-INGV||||ML|4.3|--|Slovenia (SLOVENIA)
3289221|2014-03-26T11:34:33.000000|34.82|26.06|10.0|SURVEY-INGV-GEOFON||||M|4.2|--|Crete, Greece [Sea: Greece]
3305391|2014-03-29T05:45:35.600000|34.86|22.4|51.0|SURVEY-INGV-CSEM||||mb|4.1|--|Greece [Sea]
3349031|2014-04-05T10:24:44.370000|38.766|17.2525|75.2|BULLETIN-INGV||||Mw|4.7|--|Mar Ionio Settentrionale (MARE)
3359291|2014-04-07T19:26:59.790000|44.4975|6.7067|11.1|BULLETIN-INGV||||Mw|4.7|--|Confine Italia-Francia (FRANCIA)
3403151|2014-04-14T20:41:25.300000|33.97|25.84|30.0|SURVEY-INGV-CSEM||||mb|4.9|--|Greece [Sea]
3438821|2014-04-21T21:25:29.200000|41.7918|19.2993|10.0|BULLETIN-INGV||||Mw|4.0|--|Costa Albanese settentrionale (ALBANIA)
3440571|2014-04-22T08:58:27.420000|45.6223|14.2533|10.0|BULLETIN-INGV||||Mw|4.3|--|Slovenia (SLOVENIA)
3510311|2014-05-06T02:00:02.000000|39.39|23.82|10.0|SURVEY-INGV-GEOFON||||mb|4.3|--|Greece [Sea]
3515651|2014-05-07T06:20:06.900000|37.75|19.78|10.0|SURVEY-INGV-CSEM||||ML|4.3|--|Mar Ionio Meridionale (MARE)
3577351|2014-05-19T00:59:20.000000|40.95|19.82|2.0|SURVEY-INGV-CSEM||||Mw|4.8|--|Albania
3605621|2014-05-24T09:25:01.400000|40.29|25.4|27.0|SURVEY-INGV-CSEM||||Mw|6.9|--|Greece [Sea]
3678251|2014-06-06T13:41:38.310000|39.8997|16.091|8.2|BULLETIN-INGV||||Mw|4.0|--|7 km NW Morano Calabro (CS)
3691191|2014-06-08T15:10:50.900000|38.32|22.07|13.0|SURVEY-INGV-CSEM||||mb|4.4|--|Greece [Sea]
3702281|2014-06-11T03:53:40.000000|34.67|28.35|68.0|SURVEY-INGV-GEOFON||||mb|4.8|--|Greece [Sea]
3716341|2014-06-13T00:34:51.800000|35.25|27.09|92.0|SURVEY-INGV-CSEM||||mb|4.9|--|Dodecanese Islands, Greece [Sea: Greece]
3719001|2014-06-13T09:11:16.000000|38.71|20.54|12.0|SURVEY-INGV-CSEM||||ML|4.0|--|Costa Greca Ionica (GRECIA)
3758661|2014-06-19T20:30:47.000000|35.76|32.02|69.0|SURVEY-INGV-CSEM||||ML|4.5|--|Turkey [Sea]
4006751|2014-08-01T04:11:17.300000|36.906|3.13|10.0|SURVEY-INGV-CSEM||||Mw|5.6|--|Northern Algeria [Sea: Algeria]
4019381|2014-08-04T05:54:00.830000|38.6913|15.7302|175.6|BULLETIN-INGV||||ML|4.3|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
4100311|2014-08-22T04:27:55.000000|39.89|23.43|10.0|SURVEY-INGV-CSEM||||ML|4.9|--|Greece [Sea]
4112101|2014-08-24T19:43:32.400000|37.72|30.59|5.0|SURVEY-INGV-CSEM||||Mw|4.8|--|Turkey
4132611|2014-08-29T03:45:06.770000|36.67|23.56|80.0|SURVEY-INGV-CSEM||||mb|5.8|--|Southern Greece [Sea: Greece]
4140991|2014-08-30T18:16:47.300000|44.42|16.28|10.0|SURVEY-INGV-GEOFON||||M|4.1|--|Bosnia and Herz. [Land]
4159281|2014-09-04T21:00:03.000000|36.139|30.852|64.6|SURVEY-INGV||||mb|5.2|--|Turkey [Sea]
4170121|2014-09-07T10:45:01.120000|44.1188|10.6717|17.5|BULLETIN-INGV||||Mw|4.1|--|3 km S Abetone (PT)
4249691|2014-09-26T23:38:10.590000|36.7422|16.4352|39.1|BULLETIN-INGV||||ML|4.0|--|Mar Ionio Meridionale (MARE)
4250171|2014-09-26T23:38:11.500000|36.83|16.48|43.0|SURVEY-INGV-CSEM||||Mw|4.1|--|Mar Ionio Meridionale (MARE)
4296961|2014-10-09T22:58:00.000000|38.472|14.727|24.9|SURVEY-INGV-CT||||ML|4.3|--|Isole Eolie (Messina)
4354601|2014-10-24T23:43:16.000000|38.91|21.09|12.0|SURVEY-INGV||||Mw|5.0|--|Greece [Sea]
4394711|2014-11-07T07:41:40.000000|38.153|20.432|19.7|SURVEY-INGV||||mb|5.1|--|Costa Greca Ionica (GRECIA)
4395681|2014-11-07T17:03:02.000000|38.326|22.252|10.0|SURVEY-INGV||||mb|5.0|--|Greece [Sea]
4398451|2014-11-08T23:15:43.000000|38.1|20.4|10.0|SURVEY-INGV||||mb|5.1|--|Costa Greca Ionica (GRECIA)
4404331|2014-11-10T20:48:15.000000|39.2428|19.4707|5.3|BULLETIN-INGV||||ML|4.1|--|Mar Ionio Settentrionale (MARE)
4404361|2014-11-10T20:48:17.155000|39.37|19.38|10.1|SURVEY-INGV-CSEM||||ML|4.2|--|Mar Ionio Settentrionale (MARE)
4445171|2014-11-22T19:14:17.000000|45.87|27.18|40.0|SURVEY-INGV-CSEM||||ML|5.5|--|Romania
4572191|2014-12-06T01:45:08.000000|38.856|26.32|10.1|SURVEY-INGV||||mb|5.1|--|Greece [Sea]
4641731|2014-12-11T22:24:23.234000|38.4776|20.4445|19.8|SURVEY-INGV-A||||mb|5.0|--|Costa Greca Ionica (GRECIA)
4660331|2014-12-14T14:33:27.670000|40.4557|15.141|329.1|BULLETIN-INGV||||ML|4.0|--|3 km SE Albanella (SA)
4694251|2014-12-19T10:36:30.620000|43.6058|11.2405|8.6|BULLETIN-INGV||||Mw|4.1|--|7 km W Greve in Chianti (FI)
4764881|2014-12-24T11:40:10.930000|41.7067|14.9557|18.0|BULLETIN-INGV||||Mw|4.0|--|2 km E Bonefro (CB)
4782251|2014-12-28T21:43:38.100000|39.289|16.3575|14.0|BULLETIN-INGV||||Mw|4.3|--|1 km E Spezzano Piccolo (CS)
4784751|2014-12-29T20:34:12.940000|41.6115|19.2918|10.0|SURVEY-INGV||||Mw|4.5|--|Costa Albanese settentrionale (ALBANIA)
4875411|2015-01-23T06:51:20.340000|44.1275|11.1207|9.6|BULLETIN-INGV||||Mw|4.3|--|3 km SW Castiglione dei Pepoli (BO)
4900841|2015-01-28T15:54:37.887000|34.3846|25.0818|19.7|SURVEY-INGV-A||||mb|5.2|--|Crete, Greece [Sea: Greece]
4931441|2015-02-06T08:52:27.300000|38.6963|15.1562|255.8|BULLETIN-INGV||||Mw|4.7|--|Isole Eolie (Messina)
4932811|2015-02-07T01:56:23.222000|41.803|20.101|10.1|SURVEY-INGV||||ML|4.9|--|Albania
5022481|2015-02-27T12:53:06.970000|31.616|30.7577|9.8|SURVEY-INGV-A||||mb|5.0|--|Egypt [Sea]
5025051|2015-02-28T03:16:18.170000|41.9498|13.534|10.6|BULLETIN-INGV||||Mw|4.1|--|1 km SW Trasacco (AQ)
5155371|2015-03-27T23:34:54.000000|35.689|26.62|74.0|SURVEY-INGV||||mb|5.4|--|Crete, Greece [Sea: Greece]
5257581|2015-04-15T08:25:13.359000|34.89|32.34|10.0|SURVEY-INGV-GEOFON||||Mw|5.2|--|Cyprus region [Land: Cyprus]
5261501|2015-04-15T16:57:02.530000|38.9063|15.4712|256.6|BULLETIN-INGV||||Mw|4.3|--|Tirreno Meridionale (MARE)
5274201|2015-04-16T18:07:43.396000|35.0771|26.7781|18.6|SURVEY-INGV-A||||Mwp|6.4|--|Crete, Greece [Sea: Greece]
5316081|2015-04-22T15:55:35.170000|38.1057|20.3745|6.0|SURVEY-INGV||||Mw|4.0|--|Costa Greca Ionica (GRECIA)
5330251|2015-04-24T15:02:53.600000|44.2498|11.9085|22.2|BULLETIN-INGV||||ML|4.0|--|5 km SE Faenza (RA)
5422511|2015-05-09T08:22:41.660000|38.6048|15.3637|214.7|BULLETIN-INGV||||ML|4.5|--|Tirreno Meridionale (MARE)
5432461|2015-05-11T08:26:30.030000|37.1827|16.7903|46.9|BULLETIN-INGV||||Mw|4.4|--|Mar Ionio Meridionale (MARE)
5492781|2015-05-21T15:31:20.413000|37.8053|19.8611|13.5|SURVEY-INGV-A||||mb|4.6|--|Mar Ionio Meridionale (MARE)
5494851|2015-05-22T06:31:15.980000|37.5587|19.8063|11.5|SURVEY-INGV||||ML|4.0|--|Mar Ionio Meridionale (MARE)
5527661|2015-05-29T13:07:56.160000|42.9652|14.3837|14.6|BULLETIN-INGV||||Mw|4.2|--|Costa Abruzzese-Teramo (Teramo)
5566291|2015-06-09T01:09:03.554000|38.587|23.349|10.1|SURVEY-INGV||||mb|5.1|--|Greece [Sea]
5572051|2015-06-09T21:49:49.891000|35.0174|26.7253|34.2|SURVEY-INGV-A||||mb|5.4|--|Crete, Greece [Sea: Greece]
5616041|2015-06-20T19:52:44.223000|34.2686|26.1453|18.6|SURVEY-INGV-A||||mb|5.0|--|Crete, Greece [Sea: Greece]
5727961|2015-07-06T00:52:45.950000|37.3772|20.3997|151.5|SURVEY-INGV||||ML|4.1|--|Mar Ionio Meridionale (MARE)
5731211|2015-07-06T13:42:14.720000|42.4682|19.4077|16.5|SURVEY-INGV||||ML|4.2|--|Montenegro [Land]
